Channel	Q^2	W, GeV	Quantity	Uncertainty
F1	4.750000	1.320000	0.003213	0.000000
F1	4.750000	1.340000	0.003298	0.000000
F1	4.750000	1.360000	0.003511	0.000000
F1	4.750000	1.380000	0.003398	0.000000
F1	4.800000	1.200000	0.003456	0.000000
F1	4.800000	1.220000	0.003954	0.000000
F1	4.800000	1.240000	0.003723	0.000000
F1	4.800000	1.260000	0.003359	0.000000
F1	4.800000	1.280000	0.003196	0.000000
F1	4.800000	1.300000	0.003148	0.000000
F1	4.800000	1.320000	0.003110	0.000000
F1	4.800000	1.340000	0.003195	0.000000
F1	4.800000	1.360000	0.003405	0.000000
F1	4.800000	1.380000	0.003294	0.000000
F1	4.850000	1.200000	0.003324	0.000000
F1	4.850000	1.220000	0.003805	0.000000
F1	4.850000	1.240000	0.003587	0.000000
F1	4.850000	1.260000	0.003241	0.000000
F1	4.850000	1.280000	0.003087	0.000000
F1	4.850000	1.300000	0.003045	0.000000
F1	4.850000	1.320000	0.003012	0.000000
F1	4.850000	1.340000	0.003095	0.000000
F1	4.850000	1.360000	0.003303	0.000000
F1	4.850000	1.380000	0.003193	0.000000
F1	4.900000	1.200000	0.003198	0.000000
F1	4.900000	1.220000	0.003661	0.000000
F1	4.900000	1.240000	0.003456	0.000000
F1	4.900000	1.260000	0.003127	0.000000
F1	4.900000	1.280000	0.002983	0.000000
F1	4.900000	1.300000	0.002946	0.000000
F1	4.900000	1.320000	0.002916	0.000000
F1	4.900000	1.340000	0.002999	0.000000
F1	4.900000	1.360000	0.003204	0.000000
F1	4.900000	1.380000	0.003095	0.000000
F1	4.950000	1.200000	0.003078	0.000000
F1	4.950000	1.220000	0.003524	0.000000
F1	4.950000	1.240000	0.003331	0.000000
F1	4.950000	1.260000	0.003018	0.000000
F1	4.950000	1.280000	0.002883	0.000000
F1	4.950000	1.300000	0.002852	0.000000
F1	4.950000	1.320000	0.002825	0.000000
F1	4.950000	1.340000	0.002907	0.000000
F1	4.950000	1.360000	0.003108	0.000000
F1	4.950000	1.380000	0.003001	0.000000
F1	5.000000	1.200000	0.002963	0.000000
F1	5.000000	1.220000	0.003393	0.000000
F1	5.000000	1.240000	0.003211	0.000000
F1	5.000000	1.260000	0.002914	0.000000
F1	5.000000	1.280000	0.002786	0.000000
F1	5.000000	1.300000	0.002761	0.000000
F1	5.000000	1.320000	0.002737	0.000000
F1	5.000000	1.340000	0.002818	0.000000
F1	5.000000	1.360000	0.003016	0.000000
F1	5.000000	1.380000	0.002911	0.000000
F1	5.050000	1.200000	0.002853	0.000000
F1	5.050000	1.220000	0.003268	0.000000
F1	5.050000	1.240000	0.003097	0.000000
F1	5.050000	1.260000	0.002814	0.000000
F1	5.050000	1.280000	0.002694	0.000000
F1	5.050000	1.300000	0.002673	0.000000
F1	5.050000	1.320000	0.002652	0.000000
F1	5.050000	1.340000	0.002732	0.000000
F1	5.050000	1.360000	0.002927	0.000000
F1	5.050000	1.380000	0.002824	0.000000
F1	5.100000	1.200000	0.002748	0.000000
F1	5.100000	1.220000	0.003149	0.000000
F1	5.100000	1.240000	0.002987	0.000000
F1	5.100000	1.260000	0.002718	0.000000
F1	5.100000	1.280000	0.002606	0.000000
F1	5.100000	1.300000	0.002589	0.000000
F1	5.100000	1.320000	0.002570	0.000000
F1	5.100000	1.340000	0.002649	0.000000
F1	5.100000	1.360000	0.002841	0.000000
F1	5.100000	1.380000	0.002739	0.000000
F1	5.150000	1.200000	0.002648	0.000000
F1	5.150000	1.220000	0.003035	0.000000
F1	5.150000	1.240000	0.002882	0.000000
F1	5.150000	1.260000	0.002626	0.000000
F1	5.150000	1.280000	0.002520	0.000000
F1	5.150000	1.300000	0.002508	0.000000
F1	5.150000	1.320000	0.002491	0.000000
F1	5.150000	1.340000	0.002570	0.000000
F1	5.150000	1.360000	0.002758	0.000000
F1	5.150000	1.380000	0.002658	0.000000
F1	5.200000	1.200000	0.002551	0.000000
F1	5.200000	1.220000	0.002925	0.000000
F1	5.200000	1.240000	0.002781	0.000000
F1	5.200000	1.260000	0.002538	0.000000
F1	5.200000	1.280000	0.002439	0.000000
F1	5.200000	1.300000	0.002429	0.000000
F1	5.200000	1.320000	0.002415	0.000000
F1	5.200000	1.340000	0.002493	0.000000
F1	5.200000	1.360000	0.002678	0.000000
F1	5.200000	1.380000	0.002580	0.000000
F1	5.250000	1.200000	0.002460	0.000000
F1	5.250000	1.220000	0.002821	0.000000
F1	5.250000	1.240000	0.002685	0.000000
F1	5.250000	1.260000	0.002453	0.000000
F1	5.250000	1.280000	0.002360	0.000000
F1	5.250000	1.300000	0.002354	0.000000
F1	5.250000	1.320000	0.002342	0.000000
F1	5.250000	1.340000	0.002419	0.000000
F1	5.250000	1.360000	0.002601	0.000000
F1	5.250000	1.380000	0.002504	0.000000
F1	5.300000	1.200000	0.002372	0.000000
F1	5.300000	1.220000	0.002720	0.000000
F1	5.300000	1.240000	0.002593	0.000000
F1	5.300000	1.260000	0.002371	0.000000
F1	5.300000	1.280000	0.002284	0.000000
F1	5.300000	1.300000	0.002282	0.000000
F1	5.300000	1.320000	0.002271	0.000000
F1	5.300000	1.340000	0.002347	0.000000
F1	5.300000	1.360000	0.002526	0.000000
F1	5.300000	1.380000	0.002431	0.000000
F1	5.350000	1.200000	0.002287	0.000000
F1	5.350000	1.220000	0.002624	0.000000
F1	5.350000	1.240000	0.002504	0.000000
F1	5.350000	1.260000	0.002293	0.000000
F1	5.350000	1.280000	0.002212	0.000000
F1	5.350000	1.300000	0.002212	0.000000
F1	5.350000	1.320000	0.002203	0.000000
F1	5.350000	1.340000	0.002278	0.000000
F1	5.350000	1.360000	0.002454	0.000000
F1	5.350000	1.380000	0.002360	0.000000
F1	5.400000	1.200000	0.002207	0.000000
F1	5.400000	1.220000	0.002532	0.000000
F1	5.400000	1.240000	0.002419	0.000000
F1	5.400000	1.260000	0.002218	0.000000
F1	5.400000	1.280000	0.002141	0.000000
F1	5.400000	1.300000	0.002144	0.000000
F1	5.400000	1.320000	0.002138	0.000000
F1	5.400000	1.340000	0.002211	0.000000
F1	5.400000	1.360000	0.002384	0.000000
F1	5.400000	1.380000	0.002292	0.000000
F1	5.450000	1.200000	0.002129	0.000000
F1	5.450000	1.220000	0.002444	0.000000
F1	5.450000	1.240000	0.002337	0.000000
F1	5.450000	1.260000	0.002146	0.000000
F1	5.450000	1.280000	0.002074	0.000000
F1	5.450000	1.300000	0.002080	0.000000
F1	5.450000	1.320000	0.002074	0.000000
F1	5.450000	1.340000	0.002147	0.000000
F1	5.450000	1.360000	0.002316	0.000000
F1	5.450000	1.380000	0.002226	0.000000
F1	5.500000	1.200000	0.002055	0.000000
F1	5.500000	1.220000	0.002360	0.000000
F1	5.500000	1.240000	0.002259	0.000000
F1	5.500000	1.260000	0.002077	0.000000
F1	5.500000	1.280000	0.002009	0.000000
F1	5.500000	1.300000	0.002017	0.000000
F1	5.500000	1.320000	0.002013	0.000000
F1	5.500000	1.340000	0.002084	0.000000
F1	5.500000	1.360000	0.002251	0.000000
F1	5.500000	1.380000	0.002162	0.000000
F1	5.550000	1.200000	0.001984	0.000000
F1	5.550000	1.220000	0.002279	0.000000
F1	5.550000	1.240000	0.002184	0.000000
F1	5.550000	1.260000	0.002010	0.000000
F1	5.550000	1.280000	0.001947	0.000000
F1	5.550000	1.300000	0.001957	0.000000
F1	5.550000	1.320000	0.001954	0.000000
F1	5.550000	1.340000	0.002024	0.000000
F1	5.550000	1.360000	0.002188	0.000000
F1	5.550000	1.380000	0.002100	0.000000
F1	5.600000	1.200000	0.001916	0.000000
F1	5.600000	1.220000	0.002201	0.000000
F1	5.600000	1.240000	0.002112	0.000000
F1	5.600000	1.260000	0.001946	0.000000
F1	5.600000	1.280000	0.001887	0.000000
F1	5.600000	1.300000	0.001899	0.000000
F1	5.600000	1.320000	0.001897	0.000000
F1	5.600000	1.340000	0.001966	0.000000
F1	5.600000	1.360000	0.002127	0.000000
F1	5.600000	1.380000	0.002041	0.000000
F1	5.650000	1.200000	0.001851	0.000000
F1	5.650000	1.220000	0.002126	0.000000
F1	5.650000	1.240000	0.002042	0.000000
F1	5.650000	1.260000	0.001884	0.000000
F1	5.650000	1.280000	0.001829	0.000000
F1	5.650000	1.300000	0.001843	0.000000
F1	5.650000	1.320000	0.001842	0.000000
F1	5.650000	1.340000	0.001910	0.000000
F1	5.650000	1.360000	0.002067	0.000000
F1	5.650000	1.380000	0.001984	0.000000
F1	5.700000	1.200000	0.001788	0.000000
F1	5.700000	1.220000	0.002055	0.000000
F1	5.700000	1.240000	0.001976	0.000000
F1	5.700000	1.260000	0.001825	0.000000
F1	5.700000	1.280000	0.001774	0.000000
F1	5.700000	1.300000	0.001788	0.000000
F1	5.700000	1.320000	0.001789	0.000000
F1	5.700000	1.340000	0.001856	0.000000
F1	5.700000	1.360000	0.002010	0.000000
F1	5.700000	1.380000	0.001928	0.000000
F1	5.750000	1.200000	0.001728	0.000000
F1	5.750000	1.220000	0.001986	0.000000
F1	5.750000	1.240000	0.001912	0.000000
F1	5.750000	1.260000	0.001768	0.000000
F1	5.750000	1.280000	0.001720	0.000000
F1	5.750000	1.300000	0.001736	0.000000
F1	5.750000	1.320000	0.001738	0.000000
F1	5.750000	1.340000	0.001803	0.000000
F1	5.750000	1.360000	0.001955	0.000000
F1	5.750000	1.380000	0.001874	0.000000
F1	5.800000	1.200000	0.001670	0.000000
F1	5.800000	1.220000	0.001920	0.000000
F1	5.800000	1.240000	0.001850	0.000000
F1	5.800000	1.260000	0.001713	0.000000
F1	5.800000	1.280000	0.001668	0.000000
F1	5.800000	1.300000	0.001686	0.000000
F1	5.800000	1.320000	0.001688	0.000000
F1	5.800000	1.340000	0.001753	0.000000
F1	5.800000	1.360000	0.001901	0.000000
F1	5.800000	1.380000	0.001822	0.000000
F1	5.850000	1.200000	0.001614	0.000000
F1	5.850000	1.220000	0.001857	0.000000
F1	5.850000	1.240000	0.001791	0.000000
F1	5.850000	1.260000	0.001660	0.000000
F1	5.850000	1.280000	0.001618	0.000000
F1	5.850000	1.300000	0.001637	0.000000
F1	5.850000	1.320000	0.001641	0.000000
F1	5.850000	1.340000	0.001704	0.000000
F1	5.850000	1.360000	0.001849	0.000000
F1	5.850000	1.380000	0.001772	0.000000
F1	5.900000	1.200000	0.001561	0.000000
F1	5.900000	1.220000	0.001796	0.000000
F1	5.900000	1.240000	0.001734	0.000000
F1	5.900000	1.260000	0.001609	0.000000
F1	5.900000	1.280000	0.001570	0.000000
F1	5.900000	1.300000	0.001590	0.000000
F1	5.900000	1.320000	0.001594	0.000000
F1	5.900000	1.340000	0.001656	0.000000
F1	5.900000	1.360000	0.001799	0.000000
F1	5.900000	1.380000	0.001723	0.000000
F1	5.950000	1.200000	0.001510	0.000000
F1	5.950000	1.220000	0.001738	0.000000
F1	5.950000	1.240000	0.001680	0.000000
F1	5.950000	1.260000	0.001560	0.000000
F1	5.950000	1.280000	0.001524	0.000000
F1	5.950000	1.300000	0.001545	0.000000
F1	5.950000	1.320000	0.001550	0.000000
F1	5.950000	1.340000	0.001611	0.000000
F1	5.950000	1.360000	0.001751	0.000000
F1	5.950000	1.380000	0.001676	0.000000
F1	6.000000	1.200000	0.001461	0.000000
F1	6.000000	1.220000	0.001681	0.000000
F1	6.000000	1.240000	0.001627	0.000000
F1	6.000000	1.260000	0.001513	0.000000
F1	6.000000	1.280000	0.001479	0.000000
F1	6.000000	1.300000	0.001500	0.000000
F1	6.000000	1.320000	0.001506	0.000000
F1	6.000000	1.340000	0.001566	0.000000
F1	6.000000	1.360000	0.001704	0.000000
F1	6.000000	1.380000	0.001630	0.000000
F1	6.050000	1.200000	0.001413	0.000000
F1	6.050000	1.220000	0.001628	0.000000
F1	6.050000	1.240000	0.001576	0.000000
F1	6.050000	1.260000	0.001467	0.000000
F1	6.050000	1.280000	0.001436	0.000000
F1	6.050000	1.300000	0.001458	0.000000
F1	6.050000	1.320000	0.001464	0.000000
F1	6.050000	1.340000	0.001523	0.000000
F1	6.050000	1.360000	0.001658	0.000000
F1	6.050000	1.380000	0.001586	0.000000
F1	6.100000	1.200000	0.001368	0.000000
F1	6.100000	1.220000	0.001576	0.000000
F1	6.100000	1.240000	0.001527	0.000000
F1	6.100000	1.260000	0.001423	0.000000
F1	6.100000	1.280000	0.001394	0.000000
F1	6.100000	1.300000	0.001417	0.000000
F1	6.100000	1.320000	0.001424	0.000000
F1	6.100000	1.340000	0.001482	0.000000
F1	6.100000	1.360000	0.001614	0.000000
F1	6.100000	1.380000	0.001543	0.000000
F1	6.150000	1.200000	0.001324	0.000000
F1	6.150000	1.220000	0.001526	0.000000
F1	6.150000	1.240000	0.001480	0.000000
F1	6.150000	1.260000	0.001381	0.000000
F1	6.150000	1.280000	0.001353	0.000000
F1	6.150000	1.300000	0.001377	0.000000
F1	6.150000	1.320000	0.001385	0.000000
F1	6.150000	1.340000	0.001442	0.000000
F1	6.150000	1.360000	0.001571	0.000000
F1	6.150000	1.380000	0.001502	0.000000
F1	6.200000	1.200000	0.001282	0.000000
F1	6.200000	1.220000	0.001478	0.000000
F1	6.200000	1.240000	0.001435	0.000000
F1	6.200000	1.260000	0.001340	0.000000
F1	6.200000	1.280000	0.001315	0.000000
F1	6.200000	1.300000	0.001339	0.000000
F1	6.200000	1.320000	0.001347	0.000000
F1	6.200000	1.340000	0.001403	0.000000
F1	6.200000	1.360000	0.001530	0.000000
F1	6.200000	1.380000	0.001462	0.000000
F1	6.250000	1.200000	0.001241	0.000000
F1	6.250000	1.220000	0.001431	0.000000
F1	6.250000	1.240000	0.001391	0.000000
F1	6.250000	1.260000	0.001301	0.000000
F1	6.250000	1.280000	0.001277	0.000000
F1	6.250000	1.300000	0.001302	0.000000
F1	6.250000	1.320000	0.001310	0.000000
F1	6.250000	1.340000	0.001365	0.000000
F1	6.250000	1.360000	0.001489	0.000000
F1	6.250000	1.380000	0.001423	0.000000
F1	6.300000	1.200000	0.001202	0.000000
F1	6.300000	1.220000	0.001387	0.000000
F1	6.300000	1.240000	0.001349	0.000000
F1	6.300000	1.260000	0.001263	0.000000
F1	6.300000	1.280000	0.001241	0.000000
F1	6.300000	1.300000	0.001266	0.000000
F1	6.300000	1.320000	0.001275	0.000000
F1	6.300000	1.340000	0.001329	0.000000
F1	6.300000	1.360000	0.001450	0.000000
F1	6.300000	1.380000	0.001385	0.000000
F1	6.350000	1.200000	0.001165	0.000000
F1	6.350000	1.220000	0.001344	0.000000
F1	6.350000	1.240000	0.001309	0.000000
F1	6.350000	1.260000	0.001226	0.000000
F1	6.350000	1.280000	0.001206	0.000000
F1	6.350000	1.300000	0.001232	0.000000
F1	6.350000	1.320000	0.001241	0.000000
F1	6.350000	1.340000	0.001294	0.000000
F1	6.350000	1.360000	0.001413	0.000000
F1	6.350000	1.380000	0.001349	0.000000
F1	6.400000	1.200000	0.001129	0.000000
F1	6.400000	1.220000	0.001303	0.000000
F1	6.400000	1.240000	0.001270	0.000000
F1	6.400000	1.260000	0.001190	0.000000
F1	6.400000	1.280000	0.001172	0.000000
F1	6.400000	1.300000	0.001198	0.000000
F1	6.400000	1.320000	0.001208	0.000000
F1	6.400000	1.340000	0.001259	0.000000
F1	6.400000	1.360000	0.001376	0.000000
F1	6.400000	1.380000	0.001314	0.000000
F1	6.450000	1.200000	0.001094	0.000000
F1	6.450000	1.220000	0.001263	0.000000
F1	6.450000	1.240000	0.001232	0.000000
F1	6.450000	1.260000	0.001156	0.000000
F1	6.450000	1.280000	0.001139	0.000000
F1	6.450000	1.300000	0.001166	0.000000
F1	6.450000	1.320000	0.001175	0.000000
F1	6.450000	1.340000	0.001226	0.000000
F1	6.450000	1.360000	0.001341	0.000000
F1	6.450000	1.380000	0.001279	0.000000
F1	6.500000	1.200000	0.001061	0.000000
F1	6.500000	1.220000	0.001224	0.000000
F1	6.500000	1.240000	0.001196	0.000000
F1	6.500000	1.260000	0.001123	0.000000
F1	6.500000	1.280000	0.001108	0.000000
F1	6.500000	1.300000	0.001134	0.000000
F1	6.500000	1.320000	0.001144	0.000000
F1	6.500000	1.340000	0.001194	0.000000
F1	6.500000	1.360000	0.001306	0.000000
F1	6.500000	1.380000	0.001246	0.000000
F1	6.550000	1.200000	0.001028	0.000000
F1	6.550000	1.220000	0.001187	0.000000
F1	6.550000	1.240000	0.001161	0.000000
F1	6.550000	1.260000	0.001091	0.000000
F1	6.550000	1.280000	0.001077	0.000000
F1	6.550000	1.300000	0.001104	0.000000
F1	6.550000	1.320000	0.001114	0.000000
F1	6.550000	1.340000	0.001163	0.000000
F1	6.550000	1.360000	0.001273	0.000000
F1	6.550000	1.380000	0.001214	0.000000
F1	6.600000	1.200000	0.000997	0.000000
F1	6.600000	1.220000	0.001152	0.000000
F1	6.600000	1.240000	0.001126	0.000000
F1	6.600000	1.260000	0.001061	0.000000
F1	6.600000	1.280000	0.001047	0.000000
F1	6.600000	1.300000	0.001075	0.000000
F1	6.600000	1.320000	0.001085	0.000000
F1	6.600000	1.340000	0.001133	0.000000
F1	6.600000	1.360000	0.001240	0.000000
F1	6.600000	1.380000	0.001183	0.000000
F1	6.650000	1.200000	0.000967	0.000000
F1	6.650000	1.220000	0.001117	0.000000
F1	6.650000	1.240000	0.001094	0.000000
F1	6.650000	1.260000	0.001031	0.000000
F1	6.650000	1.280000	0.001019	0.000000
F1	6.650000	1.300000	0.001046	0.000000
F1	6.650000	1.320000	0.001056	0.000000
F1	6.650000	1.340000	0.001104	0.000000
F1	6.650000	1.360000	0.001209	0.000000
F1	6.650000	1.380000	0.001152	0.000000
F1	6.700000	1.200000	0.000938	0.000000
F1	6.700000	1.220000	0.001084	0.000000
F1	6.700000	1.240000	0.001062	0.000000
F1	6.700000	1.260000	0.001002	0.000000
F1	6.700000	1.280000	0.000991	0.000000
F1	6.700000	1.300000	0.001018	0.000000
F1	6.700000	1.320000	0.001029	0.000000
F1	6.700000	1.340000	0.001075	0.000000
F1	6.700000	1.360000	0.001179	0.000000
F1	6.700000	1.380000	0.001123	0.000000
F1	6.750000	1.200000	0.000910	0.000000
F1	6.750000	1.220000	0.001052	0.000000
F1	6.750000	1.240000	0.001032	0.000000
F1	6.750000	1.260000	0.000974	0.000000
F1	6.750000	1.280000	0.000964	0.000000
F1	6.750000	1.300000	0.000992	0.000000
F1	6.750000	1.320000	0.001002	0.000000
F1	6.750000	1.340000	0.001048	0.000000
F1	6.750000	1.360000	0.001149	0.000000
F1	6.750000	1.380000	0.001095	0.000000
F1	6.800000	1.200000	0.000883	0.000000
F1	6.800000	1.220000	0.001022	0.000000
F1	6.800000	1.240000	0.001002	0.000000
F1	6.800000	1.260000	0.000947	0.000000
F1	6.800000	1.280000	0.000938	0.000000
F1	6.800000	1.300000	0.000966	0.000000
F1	6.800000	1.320000	0.000977	0.000000
F1	6.800000	1.340000	0.001021	0.000000
F1	6.800000	1.360000	0.001120	0.000000
F1	6.800000	1.380000	0.001067	0.000000
F1	6.850000	1.200000	0.000857	0.000000
F1	6.850000	1.220000	0.000992	0.000000
F1	6.850000	1.240000	0.000974	0.000000
F1	6.850000	1.260000	0.000921	0.000000
F1	6.850000	1.280000	0.000913	0.000000
F1	6.850000	1.300000	0.000941	0.000000
F1	6.850000	1.320000	0.000952	0.000000
F1	6.850000	1.340000	0.000995	0.000000
F1	6.850000	1.360000	0.001093	0.000000
F1	6.850000	1.380000	0.001040	0.000000
F1	6.900000	1.200000	0.000832	0.000000
F1	6.900000	1.220000	0.000963	0.000000
F1	6.900000	1.240000	0.000946	0.000000
F1	6.900000	1.260000	0.000896	0.000000
F1	6.900000	1.280000	0.000889	0.000000
F1	6.900000	1.300000	0.000916	0.000000
F1	6.900000	1.320000	0.000927	0.000000
F1	6.900000	1.340000	0.000970	0.000000
F1	6.900000	1.360000	0.001066	0.000000
F1	6.900000	1.380000	0.001014	0.000000
F1	6.950000	1.200000	0.000808	0.000000
F1	6.950000	1.220000	0.000935	0.000000
F1	6.950000	1.240000	0.000920	0.000000
F1	6.950000	1.260000	0.000872	0.000000
F1	6.950000	1.280000	0.000866	0.000000
F1	6.950000	1.300000	0.000893	0.000000
F1	6.950000	1.320000	0.000904	0.000000
F1	6.950000	1.340000	0.000946	0.000000
F1	6.950000	1.360000	0.001039	0.000000
F1	6.950000	1.380000	0.000989	0.000000
F1	7.000000	1.200000	0.000785	0.000000
F1	7.000000	1.220000	0.000909	0.000000
F1	7.000000	1.240000	0.000894	0.000000
F1	7.000000	1.260000	0.000848	0.000000
F1	7.000000	1.280000	0.000843	0.000000
F1	7.000000	1.300000	0.000870	0.000000
F1	7.000000	1.320000	0.000881	0.000000
F1	7.000000	1.340000	0.000922	0.000000
F1	7.000000	1.360000	0.001014	0.000000
F1	7.000000	1.380000	0.000965	0.000000
F1	7.050000	1.200000	0.000762	0.000000
F1	7.050000	1.220000	0.000883	0.000000
F1	7.050000	1.240000	0.000870	0.000000
F1	7.050000	1.260000	0.000825	0.000000
F1	7.050000	1.280000	0.000821	0.000000
F1	7.050000	1.300000	0.000848	0.000000
F1	7.050000	1.320000	0.000859	0.000000
F1	7.050000	1.340000	0.000900	0.000000
F1	7.050000	1.360000	0.000989	0.000000
F1	7.050000	1.380000	0.000941	0.000000
F1	7.100000	1.200000	0.000741	0.000000
F1	7.100000	1.220000	0.000858	0.000000
F1	7.100000	1.240000	0.000846	0.000000
F1	7.100000	1.260000	0.000803	0.000000
F1	7.100000	1.280000	0.000799	0.000000
F1	7.100000	1.300000	0.000826	0.000000
F1	7.100000	1.320000	0.000838	0.000000
F1	7.100000	1.340000	0.000877	0.000000
F1	7.100000	1.360000	0.000965	0.000000
F1	7.100000	1.380000	0.000918	0.000000
F1	7.150000	1.200000	0.000719	0.000000
F1	7.150000	1.220000	0.000833	0.000000
F1	7.150000	1.240000	0.000823	0.000000
F1	7.150000	1.260000	0.000782	0.000000
F1	7.150000	1.280000	0.000779	0.000000
F1	7.150000	1.300000	0.000806	0.000000
F1	7.150000	1.320000	0.000817	0.000000
F1	7.150000	1.340000	0.000856	0.000000
F1	7.150000	1.360000	0.000942	0.000000
F1	7.150000	1.380000	0.000895	0.000000
F1	7.200000	1.200000	0.000699	0.000000
F1	7.200000	1.220000	0.000810	0.000000
F1	7.200000	1.240000	0.000800	0.000000
F1	7.200000	1.260000	0.000761	0.000000
F1	7.200000	1.280000	0.000759	0.000000
F1	7.200000	1.300000	0.000786	0.000000
F1	7.200000	1.320000	0.000797	0.000000
F1	7.200000	1.340000	0.000835	0.000000
F1	7.200000	1.360000	0.000919	0.000000
F1	7.200000	1.380000	0.000874	0.000000
F1	7.250000	1.200000	0.000680	0.000000
F1	7.250000	1.220000	0.000788	0.000000
F1	7.250000	1.240000	0.000779	0.000000
F1	7.250000	1.260000	0.000741	0.000000
F1	7.250000	1.280000	0.000739	0.000000
F1	7.250000	1.300000	0.000766	0.000000
F1	7.250000	1.320000	0.000777	0.000000
F1	7.250000	1.340000	0.000815	0.000000
F1	7.250000	1.360000	0.000897	0.000000
F1	7.250000	1.380000	0.000852	0.000000
F1	7.300000	1.200000	0.000661	0.000000
F1	7.300000	1.220000	0.000766	0.000000
F1	7.300000	1.240000	0.000757	0.000000
F1	7.300000	1.260000	0.000722	0.000000
F1	7.300000	1.280000	0.000720	0.000000
F1	7.300000	1.300000	0.000747	0.000000
F1	7.300000	1.320000	0.000758	0.000000
F1	7.300000	1.340000	0.000795	0.000000
F1	7.300000	1.360000	0.000876	0.000000
F1	7.300000	1.380000	0.000832	0.000000
F1	7.350000	1.200000	0.000642	0.000000
F1	7.350000	1.220000	0.000745	0.000000
F1	7.350000	1.240000	0.000737	0.000000
F1	7.350000	1.260000	0.000703	0.000000
F1	7.350000	1.280000	0.000702	0.000000
F1	7.350000	1.300000	0.000728	0.000000
F1	7.350000	1.320000	0.000740	0.000000
F1	7.350000	1.340000	0.000776	0.000000
F1	7.350000	1.360000	0.000855	0.000000
F1	7.350000	1.380000	0.000812	0.000000
F1	7.400000	1.200000	0.000625	0.000000
F1	7.400000	1.220000	0.000724	0.000000
F1	7.400000	1.240000	0.000717	0.000000
F1	7.400000	1.260000	0.000685	0.000000
F1	7.400000	1.280000	0.000684	0.000000
F1	7.400000	1.300000	0.000710	0.000000
F1	7.400000	1.320000	0.000722	0.000000
F1	7.400000	1.340000	0.000757	0.000000
F1	7.400000	1.360000	0.000835	0.000000
F1	7.400000	1.380000	0.000793	0.000000
F1	7.450000	1.200000	0.000607	0.000000
F1	7.450000	1.220000	0.000705	0.000000
F1	7.450000	1.240000	0.000699	0.000000
F1	7.450000	1.260000	0.000667	0.000000
F1	7.450000	1.280000	0.000667	0.000000
F1	7.450000	1.300000	0.000693	0.000000
F1	7.450000	1.320000	0.000704	0.000000
F1	7.450000	1.340000	0.000739	0.000000
F1	7.450000	1.360000	0.000815	0.000000
F1	7.450000	1.380000	0.000774	0.000000
F1	7.500000	1.200000	0.000591	0.000000
F1	7.500000	1.220000	0.000686	0.000000
F1	7.500000	1.240000	0.000680	0.000000
F1	7.500000	1.260000	0.000650	0.000000
F1	7.500000	1.280000	0.000650	0.000000
F1	7.500000	1.300000	0.000676	0.000000
F1	7.500000	1.320000	0.000687	0.000000
F1	7.500000	1.340000	0.000721	0.000000
F1	7.500000	1.360000	0.000796	0.000000
F1	7.500000	1.380000	0.000755	0.000000
F1	7.550000	1.200000	0.000575	0.000000
F1	7.550000	1.220000	0.000667	0.000000
F1	7.550000	1.240000	0.000662	0.000000
F1	7.550000	1.260000	0.000633	0.000000
F1	7.550000	1.280000	0.000634	0.000000
F1	7.550000	1.300000	0.000660	0.000000
F1	7.550000	1.320000	0.000671	0.000000
F1	7.550000	1.340000	0.000704	0.000000
F1	7.550000	1.360000	0.000777	0.000000
F1	7.550000	1.380000	0.000738	0.000000
F1	7.600000	1.200000	0.000559	0.000000
F1	7.600000	1.220000	0.000649	0.000000
F1	7.600000	1.240000	0.000645	0.000000
F1	7.600000	1.260000	0.000617	0.000000
F1	7.600000	1.280000	0.000619	0.000000
F1	7.600000	1.300000	0.000644	0.000000
F1	7.600000	1.320000	0.000655	0.000000
F1	7.600000	1.340000	0.000688	0.000000
F1	7.600000	1.360000	0.000759	0.000000
F1	7.600000	1.380000	0.000720	0.000000
F1	7.650000	1.200000	0.000544	0.000000
F1	7.650000	1.220000	0.000632	0.000000
F1	7.650000	1.240000	0.000628	0.000000
F1	7.650000	1.260000	0.000602	0.000000
F1	7.650000	1.280000	0.000603	0.000000
F1	7.650000	1.300000	0.000628	0.000000
F1	7.650000	1.320000	0.000639	0.000000
F1	7.650000	1.340000	0.000672	0.000000
F1	7.650000	1.360000	0.000742	0.000000
F1	7.650000	1.380000	0.000704	0.000000
F1	7.700000	1.200000	0.000530	0.000000
F1	7.700000	1.220000	0.000615	0.000000
F1	7.700000	1.240000	0.000612	0.000000
F1	7.700000	1.260000	0.000587	0.000000
F1	7.700000	1.280000	0.000589	0.000000
F1	7.700000	1.300000	0.000613	0.000000
F1	7.700000	1.320000	0.000624	0.000000
F1	7.700000	1.340000	0.000656	0.000000
F1	7.700000	1.360000	0.000724	0.000000
F1	7.700000	1.380000	0.000687	0.000000
F1	7.750000	1.200000	0.000515	0.000000
F1	7.750000	1.220000	0.000599	0.000000
F1	7.750000	1.240000	0.000596	0.000000
F1	7.750000	1.260000	0.000572	0.000000
F1	7.750000	1.280000	0.000574	0.000000
F1	7.750000	1.300000	0.000599	0.000000
F1	7.750000	1.320000	0.000610	0.000000
F1	7.750000	1.340000	0.000641	0.000000
F1	7.750000	1.360000	0.000708	0.000000
F1	7.750000	1.380000	0.000671	0.000000
F1	7.800000	1.200000	0.000502	0.000000
F1	7.800000	1.220000	0.000583	0.000000
F1	7.800000	1.240000	0.000581	0.000000
