Channel	Q^2	W, GeV	Quantity	Uncertainty
pi+n	2.1	1.52	13.3517712637182	0.0686876169455658
pi+n	2.1	1.5	14.103143515218	0.0702349641259371
pi+n	2.1	1.48	12.7558964815159	0.0655635917410067
pi+n	2.1	1.46	10.7812250987002	0.0598029059638733
pi+n	2.1	1.44	9.69322001556697	0.0580232245307178
pi+n	2.1	1.42	9.34715106015485	0.0589417740735078
pi+n	2.1	1.4	9.43747924598918	0.0592468208617917
pi+n	2.1	1.38	9.63531820876887	0.0583131060821073
pi+n	2.1	1.36	9.961993824952	0.0609268279937558
pi+n	2.1	1.34	9.98512957755861	0.0685063275133142
pi+n	2.1	1.32	9.75601217247099	0.0624125883655505
pi+n	2.1	1.3	9.69252815103844	0.0507297912045175
pi+n	2.1	1.28	10.2315674213854	0.0853717871619435
pi+n	2.1	1.26	10.7188132508166	0.0914101694035389
pi+n	2.1	1.24	10.7299754592908	0.0591043954283343
pi+n	2.1	1.22	10.5056338941431	0.0613214203504722
pi+n	2.1	1.2	9.10051877946356	0.062796420992159
pi+n	2.15	1.68	8.34085461809683	0.0496837333365229
pi+n	2.15	1.66	7.96481457144707	0.047596438452698
pi+n	2.15	1.64	7.50649679064577	0.0450687008566391
pi+n	2.15	1.62	7.32704077651886	0.0468961026772384
pi+n	2.15	1.6	7.62348359584561	0.0506192518740325
pi+n	2.15	1.58	8.37001510413198	0.0530322155894025
pi+n	2.15	1.56	9.54404747490544	0.0565556109670642
pi+n	2.15	1.54	11.2002989792153	0.0624383689725875
pi+n	2.15	1.52	12.9748660235056	0.0665410135263349
pi+n	2.15	1.5	13.640231722429	0.0679470096788143
pi+n	2.15	1.48	12.3642615852137	0.0638162059893782
pi+n	2.15	1.46	10.4707201494138	0.0583470665932766
pi+n	2.15	1.44	9.42603789931452	0.0569497947635561
pi+n	2.15	1.42	9.09098321469686	0.057678581536177
pi+n	2.15	1.4	9.16535826812832	0.0575991758108315
pi+n	2.15	1.38	9.36763371487772	0.0570606209897362
pi+n	2.15	1.36	9.66667408205245	0.0601802516796999
pi+n	2.15	1.34	9.6906033832718	0.0660510960407308
pi+n	2.15	1.32	9.48812292920515	0.0592329118356601
pi+n	2.15	1.3	9.40778537845773	0.0493849688283109
pi+n	2.15	1.28	9.88325180429044	0.0798549734014574
pi+n	2.15	1.26	10.3526801393801	0.0860714603821249
pi+n	2.15	1.24	10.3424379631237	0.0578057646164235
pi+n	2.15	1.22	10.0578809627229	0.0587475306564238
pi+n	2.15	1.2	8.73481750223254	0.0616298961527465
pi+n	2.2	1.68	8.21387315809543	0.0483968452498928
pi+n	2.2	1.66	7.84420616659703	0.0464113535101688
pi+n	2.2	1.64	7.39644805010654	0.0442402386167838
pi+n	2.2	1.62	7.21764122027935	0.0459205007633591
pi+n	2.2	1.6	7.49861160261899	0.0496811926355158
pi+n	2.2	1.58	8.22106987085709	0.0522794418080292
pi+n	2.2	1.56	9.29476509603715	0.0552697852666584
pi+n	2.2	1.54	10.8946252206436	0.0606151929908494
pi+n	2.2	1.52	12.6083867424705	0.0644525278831519
pi+n	2.2	1.5	13.1896960635494	0.0657203148245713
pi+n	2.2	1.48	11.9832140065227	0.062117521580146
pi+n	2.2	1.46	10.1687090749563	0.0569326082656141
pi+n	2.2	1.44	9.16622861965043	0.0559091804379714
pi+n	2.2	1.42	8.84189335445424	0.0564524351742071
pi+n	2.2	1.4	8.90068091596132	0.0559969509409553
pi+n	2.2	1.38	9.10734347061067	0.0558449336692926
pi+n	2.2	1.36	9.37942344739136	0.0594600226681882
pi+n	2.2	1.34	9.40416348917666	0.0636608165151269
pi+n	2.2	1.32	9.22773692130117	0.0561333550750421
pi+n	2.2	1.3	9.13095057804382	0.0480783292874861
pi+n	2.2	1.28	9.54440111082696	0.0744750607109485
pi+n	2.2	1.26	9.99656932153381	0.0808677780190384
pi+n	2.2	1.24	9.96549810096102	0.0565466555277651
pi+n	2.2	1.22	9.62216398126874	0.05624299238779
pi+n	2.2	1.2	8.37914784309651	0.0605013870081767
pi+n	2.25	1.68	8.09112269810464	0.0471466850367934
pi+n	2.25	1.66	7.72759571060392	0.0452601909076034
pi+n	2.25	1.64	7.29006404828203	0.0434373838588631
pi+n	2.25	1.62	7.11183810515502	0.0449738072438686
pi+n	2.25	1.6	7.37769407633665	0.0487717098803504
pi+n	2.25	1.58	8.0766935235254	0.0515515666485958
pi+n	2.25	1.56	9.05234584301542	0.0540205838262612
pi+n	2.25	1.54	10.5972497404389	0.0588407885580884
pi+n	2.25	1.52	12.2517477622619	0.0624189033294035
pi+n	2.25	1.5	12.7508468396787	0.0635514651177435
pi+n	2.25	1.48	11.612165286416	0.0604648230560912
pi+n	2.25	1.46	9.87472090305107	0.0555572279672815
pi+n	2.25	1.44	8.91338436822171	0.0548995502333833
pi+n	2.25	1.42	8.59949105919759	0.0552612813900855
pi+n	2.25	1.4	8.64303789478508	0.0544376472320152
pi+n	2.25	1.38	8.85404128674767	0.054664013852565
pi+n	2.25	1.36	9.09979944968892	0.0587646741585346
pi+n	2.25	1.34	9.12536644234977	0.061331935150753
pi+n	2.25	1.32	8.97444197675185	0.0531095429808374
pi+n	2.25	1.3	8.86158890453541	0.0468077708055587
pi+n	2.25	1.28	9.21449407966894	0.0692245397934229
pi+n	2.25	1.26	9.64992669515912	0.0757916792314817
pi+n	2.25	1.24	9.5985672566257	0.0553248662396021
pi+n	2.25	1.22	9.19781090068652	0.0538039329462374
pi+n	2.25	1.2	8.03294554965199	0.0594087482753568
pi+n	2.3	1.68	7.97235632816898	0.0459311474277903
pi+n	2.3	1.66	7.61475111239381	0.0441410140624462
pi+n	2.3	1.64	7.18713295968089	0.0426586682040088
pi+n	2.3	1.62	7.00942484710483	0.0440543801294279
pi+n	2.3	1.6	7.26050585735053	0.0478891832022663
pi+n	2.3	1.58	7.93662805091903	0.0508471733646365
pi+n	2.3	1.56	8.81640849831344	0.0528059645442406
pi+n	2.3	1.54	10.3077143574838	0.0571124672840803
pi+n	2.3	1.52	11.9044087067427	0.0604371344872376
pi+n	2.3	1.5	12.3230472128903	0.0614373078438124
pi+n	2.3	1.48	11.2505718591508	0.0588556026759618
pi+n	2.3	1.46	9.58832042796127	0.0542187981417518
pi+n	2.3	1.44	8.66712815924555	0.0539192123364343
pi+n	2.3	1.42	8.36341526435915	0.054103221693834
pi+n	2.3	1.4	8.3920505089184	0.0529189526003654
pi+n	2.3	1.38	8.6073512254725	0.0535159831113749
pi+n	2.3	1.36	8.82739241616943	0.0580928496857901
pi+n	2.3	1.34	8.85380156360117	0.0590611601998491
pi+n	2.3	1.32	8.72785634297771	0.0501574213778948
pi+n	2.3	1.3	8.59929753828489	0.0455713465646965
pi+n	2.3	1.28	8.8930477796444	0.0640964511807913
pi+n	2.3	1.26	9.31223894185174	0.07083626702498
pi+n	2.3	1.24	9.24110021643803	0.0541383577346687
pi+n	2.3	1.22	8.78419935776633	0.0514267660611551
pi+n	2.3	1.2	7.69568829472557	0.0583499946423432
pi+n	2.35	1.68	7.85734687853731	0.0447482935583419
pi+n	2.35	1.66	7.50545875207572	0.0430520388401254
pi+n	2.35	1.64	7.08745974765313	0.0419027390378217
pi+n	2.35	1.62	6.91021114460197	0.0431607058540224
pi+n	2.35	1.6	7.14683939850734	0.0470321185788696
pi+n	2.35	1.58	7.80063547281091	0.0501649558040034
pi+n	2.35	1.56	8.58660102492853	0.0516240420873415
pi+n	2.35	1.54	10.0255957293358	0.0554277449274673
pi+n	2.35	1.52	11.5658700225982	0.058504442574301
pi+n	2.35	1.5	11.9057080421049	0.059374926447379
pi+n	2.35	1.48	10.8979306891327	0.0572875401846941
pi+n	2.35	1.46	9.30910475278694	0.0529153496838669
pi+n	2.35	1.44	8.42711086661283	0.0529666009438291
pi+n	2.35	1.42	8.13333145672151	0.0529764978292313
pi+n	2.35	1.4	8.14736775890756	0.051438724155993
pi+n	2.35	1.38	8.36692474636886	0.052399100478888
pi+n	2.35	1.36	8.56182239849282	0.0574432926401596
pi+n	2.35	1.34	8.58908789153414	0.0568454375729622
pi+n	2.35	1.32	8.48762586117378	0.0472732273850034
pi+n	2.35	1.3	8.3437027240657	0.04436725036246
pi+n	2.35	1.28	8.57961408046216	0.0590843348284253
pi+n	2.35	1.26	8.98302977819153	0.0659951404645016
pi+n	2.35	1.24	8.89259118309891	0.0529852388873587
pi+n	2.35	1.22	8.38075211166258	0.0491081654893271
pi+n	2.35	1.2	7.36689181543943	0.0573232859797533
pi+n	2.4	1.68	7.74588493144483	0.0435963343209511
pi+n	2.4	1.66	7.39952162681383	0.0419916183522161
pi+n	2.4	1.64	6.99086448459016	0.0411683479654558
pi+n	2.4	1.62	6.81402135642184	0.0422913865427761
pi+n	2.4	1.6	7.03650302047127	0.0461991358758775
pi+n	2.4	1.58	7.66849586747496	0.0495037074785728
pi+n	2.4	1.56	8.3625977238226	0.0504730725884528
pi+n	2.4	1.54	9.75050197881433	0.0537843216468193
pi+n	2.4	1.52	11.2356690506128	0.0566182536284554
pi+n	2.4	1.5	11.4982833294794	0.0573616179837199
pi+n	2.4	1.48	10.5537754211434	0.0557584849674653
pi+n	2.4	1.46	9.03670023653811	0.0516450569287213
pi+n	2.4	1.44	8.19300860592631	0.0520402643442651
pi+n	2.4	1.42	7.90892919455343	0.0518794786260635
pi+n	2.4	1.4	7.90866377220556	0.0499949724988038
pi+n	2.4	1.38	8.13243817826965	0.0513117497177698
pi+n	2.4	1.36	8.30273644710662	0.0568148369880529
pi+n	2.4	1.34	8.3308714707702	0.0546819291995267
pi+n	2.4	1.32	8.25342145718034	0.0444534630823777
pi+n	2.4	1.3	8.09445713949525	0.0431938038667263
pi+n	2.4	1.28	8.27377651386847	0.0541821852621449
pi+n	2.4	1.26	8.66185662009202	0.0612623501401266
pi+n	2.4	1.24	8.55257022743118	0.0518637531049628
pi+n	2.4	1.22	7.98693298051442	0.0468450415972082
pi+n	2.4	1.2	7.04610647558087	0.0563269141800977
pi+n	2.45	1.68	7.61483475444325	0.0425103716021313
pi+n	2.45	1.66	7.2744391261574	0.0410070734692284
pi+n	2.45	1.64	6.8758044205	0.0404291947869725
pi+n	2.45	1.62	6.70172600414068	0.0414541371548165
pi+n	2.45	1.6	6.91034997438787	0.0453271861553061
pi+n	2.45	1.58	7.5216681372036	0.0487042298051078
pi+n	2.45	1.56	8.14624796006848	0.0493135324125951
pi+n	2.45	1.54	9.4827711909857	0.0522038655768265
pi+n	2.45	1.52	10.9166948240186	0.054855960082591
pi+n	2.45	1.5	11.1218991426024	0.0555047104115618
pi+n	2.45	1.48	10.2263224910684	0.0542321992048677
pi+n	2.45	1.46	8.77228790485534	0.0503616349275303
pi+n	2.45	1.44	7.9637095299892	0.051027601570596
pi+n	2.45	1.42	7.68837093841896	0.0507885346778479
pi+n	2.45	1.4	7.67385033843961	0.048644308116201
pi+n	2.45	1.38	7.89588457678186	0.0501297436817974
pi+n	2.45	1.36	8.04252330294282	0.0558020700158054
pi+n	2.45	1.34	8.06940780042322	0.0524758992717672
pi+n	2.45	1.32	8.01118454439371	0.0419630108583339
pi+n	2.45	1.3	7.8411966703566	0.042029147923281
pi+n	2.45	1.28	7.97096706420627	0.0499225084457674
pi+n	2.45	1.26	8.3381894908611	0.0570509704139493
pi+n	2.45	1.24	8.22052590026444	0.0508893800024709
pi+n	2.45	1.22	7.62940734382256	0.0454525604270801
pi+n	2.45	1.2	6.75024143636396	0.0557988620769609
pi+n	2.5	1.68	7.39650716253073	0.041597031716978
pi+n	2.5	1.66	7.06436139263312	0.0402407359095144
pi+n	2.5	1.64	6.67921106757851	0.0396102017234365
pi+n	2.5	1.62	6.51734671773868	0.0406742741834573
pi+n	2.5	1.6	6.71237694089243	0.044233252178226
pi+n	2.5	1.58	7.30598109587629	0.047300121829602
pi+n	2.5	1.56	7.94360468259585	0.0480323217630932
pi+n	2.5	1.54	9.22413105421182	0.0507544684552872
pi+n	2.5	1.52	10.6183181895326	0.0534502348490563
pi+n	2.5	1.5	10.8397779989099	0.0541252640146697
pi+n	2.5	1.48	9.94063616474964	0.0526060087563991
pi+n	2.5	1.46	8.52004411203036	0.0489322199623127
pi+n	2.5	1.44	7.73654603933197	0.049599795699843
pi+n	2.5	1.42	7.46682748845068	0.049637147264336
pi+n	2.5	1.4	7.43738941537078	0.0475571237315262
pi+n	2.5	1.38	7.63429738241945	0.0484905006372354
pi+n	2.5	1.36	7.75943755276485	0.0532137138579959
pi+n	2.5	1.34	7.77667566011944	0.0499537977035132
pi+n	2.5	1.32	7.72015211442034	0.0405880538552407
pi+n	2.5	1.3	7.55406963371799	0.0408120917566723
pi+n	2.5	1.28	7.65852296145807	0.047883528317286
pi+n	2.5	1.26	7.98187444759724	0.0545875058846763
pi+n	2.5	1.24	7.89583249686283	0.0504051244075128
pi+n	2.5	1.22	7.38760923829303	0.0473341684765536
pi+n	2.5	1.2	6.52986320559949	0.0570303366448402
pi+n	2.55	1.68	7.18330362100229	0.0407065914406302
pi+n	2.55	1.66	6.85917931019372	0.0394942296216939
pi+n	2.55	1.64	6.48718432522524	0.0388118269152662
pi+n	2.55	1.62	6.3372634485939	0.0399143418297273
pi+n	2.55	1.6	6.51895796270454	0.0431654346320383
pi+n	2.55	1.58	7.09523482092367	0.0459281433028941
pi+n	2.55	1.56	7.74572914484382	0.0467809667560574
pi+n	2.55	1.54	8.97143781448785	0.0493382746378117
pi+n	2.55	1.52	10.3267823235979	0.0520771841447062
pi+n	2.55	1.5	10.5642167347585	0.0527780382124901
pi+n	2.55	1.48	9.66145042774732	0.0510163069008418
pi+n	2.55	1.46	8.27350377124039	0.0475352092379697
pi+n	2.55	1.44	7.51452804733343	0.0482044564362543
pi+n	2.55	1.42	7.2502967499879	0.0485132058196814
pi+n	2.55	1.4	7.2062191576533	0.0464959860925666
pi+n	2.55	1.38	7.37850092088515	0.0468876293023837
pi+n	2.55	1.36	7.48257395278557	0.0506799511710694
pi+n	2.55	1.34	7.49037190216696	0.047484861489809
pi+n	2.55	1.32	7.4355407596023	0.0392439718586489
pi+n	2.55	1.3	7.27330583984205	0.0396231688540895
pi+n	2.55	1.28	7.35297419471792	0.0458892671954467
pi+n	2.55	1.26	7.63338017707371	0.0521780315908382
pi+n	2.55	1.24	7.57840949493909	0.0499369820623138
pi+n	2.55	1.22	7.15148346418233	0.0491861364917496
pi+n	2.55	1.2	6.31467896691033	0.0582459248151992
pi+n	2.6	1.68	6.9749673993111	0.0398378948584477
pi+n	2.6	1.66	6.6586487421021	0.0387665543328639
pi+n	2.6	1.64	6.29949742962941	0.0380330376109982
pi+n	2.6	1.62	6.16126361926735	0.0391733443857071
pi+n	2.6	1.6	6.32986885825112	0.042122442870967
pi+n	2.6	1.58	6.88918709575262	0.0445867192838593
pi+n	2.6	1.56	7.55238782995944	0.0455580064731502
pi+n	2.6	1.54	8.724401846489	0.0479536676266446
pi+n	2.6	1.52	10.0417552197183	0.0507352201962848
pi+n	2.6	1.5	10.2948975264013	0.0514614713314623
pi+n	2.6	1.48	9.38845172318825	0.0494613356310197
pi+n	2.6	1.46	8.032392517655	0.046169043636053
pi+n	2.6	1.44	7.29740843237185	0.0468400240835773
pi+n	2.6	1.42	7.03853830413533	0.0474153895580282
pi+n	2.6	1.4	6.9800861737331	0.045459642647877
pi+n	2.6	1.38	7.12821803510931	0.0453193886209913
pi+n	2.6	1.36	7.21163461286674	0.04819817390235
pi+n	2.6	1.34	7.21018834687736	0.0450665467455514
pi+n	2.6	1.32	7.15704193106794	0.0379292801998391
pi+n	2.6	1.3	6.99859858096979	0.038461021227343
pi+n	2.6	1.28	7.05398722048753	0.0439375623293446
pi+n	2.6	1.26	7.29232669777047	0.0498199244548807
pi+n	2.6	1.24	7.26790157931529	0.0494841599564788
pi+n	2.6	1.22	6.92075085996918	0.051009911121583
pi+n	2.6	1.2	6.10443131891977	0.05944640498808
pi+n	2.65	1.68	6.77125952874401	0.0389898664435074
pi+n	2.65	1.66	6.46254235959419	0.0380567791964577
pi+n	2.65	1.64	6.11593915519323	0.037272872275387
pi+n	2.65	1.62	5.98914915534793	0.0384503545645346
pi+n	2.65	1.6	6.14490065276121	0.0411030740611104
pi+n	2.65	1.58	6.68761204981655	0.0432743811072116
pi+n	2.65	1.56	7.36336293751498	0.0443620782458043
pi+n	2.65	1.54	8.48275288753956	0.0465991389619307
pi+n	2.65	1.52	9.76292695537494	0.0494228609557446
pi+n	2.65	1.5	10.0315236125827	0.0501741052262865
pi+n	2.65	1.48	9.12134714509424	0.0479394526025811
pi+n	2.65	1.46	7.79645396896939	0.0448322662451843
pi+n	2.65	1.44	7.08495620558911	0.0455050407931012
pi+n	2.65	1.42	6.83132736757643	0.0463424638665086
pi+n	2.65	1.4	6.75875348622617	0.0444469223050715
pi+n	2.65	1.38	6.88318946240246	0.0437841499610785
pi+n	2.65	1.36	6.94634082959881	0.0457659416104647
pi+n	2.65	1.34	6.93583663748078	0.0426964728902728
pi+n	2.65	1.32	6.88436692057061	0.0366425897492407
pi+n	2.65	1.3	6.72966088145908	0.0373243783888297
pi+n	2.65	1.28	6.76124997746936	0.0420263902337911
pi+n	2.65	1.26	6.95835855209175	0.0475107306849834
pi+n	2.65	1.24	6.96397645250907	0.049045916841144
pi+n	2.65	1.22	6.69515044074578	0.0528068456785653
pi+n	2.65	1.2	5.89887970655254	0.0606325052553909
pi+n	2.7	1.68	6.57195723998875	0.0381615039616688
pi+n	2.7	1.66	6.2706481694477	0.037364036677815
pi+n	2.7	1.64	5.93631245898922	0.0365304343499297
pi+n	2.7	1.62	5.82073522531563	0.0377445075259312
pi+n	2.7	1.6	5.96385826381554	0.0401062055738411
pi+n	2.7	1.58	6.49029875262374	0.0419897572428709
pi+n	2.7	1.56	7.17845103608877	0.0431919092367519
pi+n	2.7	1.54	8.24623838823824	0.0452732790207669
pi+n	2.7	1.52	9.49000782096461	0.0481387211351961
pi+n	2.7	1.5	9.77381751801332	0.0489145765454136
pi+n	2.7	1.48	8.85986270825696	0.0464491214521821
pi+n	2.7	1.46	7.56544822755906	0.043523513846432
pi+n	2.7	1.44	6.87695517416218	0.0441981421228518
pi+n	2.7	1.42	6.62845350386495	0.0452932731822247
pi+n	2.7	1.4	6.54199918658772	0.0434567287299576
pi+n	2.7	1.38	6.64317237536504	0.0422803879468413
pi+n	2.7	1.36	6.68643152879853	0.0433809678884245
pi+n	2.7	1.34	6.6670466366523	0.0403724094644124
pi+n	2.7	1.32	6.61724525971137	0.0353825992024369
pi+n	2.7	1.3	6.46622390862299	0.0362120502934572
pi+n	2.7	1.28	6.47447015852762	0.040153855489086
pi+n	2.7	1.26	6.63114283398023	0.0452481521605181
pi+n	2.7	1.24	6.66632298047477	0.0486215590257769
pi+n	2.7	1.22	6.4744379293239	0.0545782076073029
pi+n	2.7	1.2	5.69779905512808	0.0618049074242549
pi+n	2.75	1.68	6.37685256624663	0.0373518721299058
pi+n	2.75	1.66	6.08276819707611	0.0366875170877415
pi+n	2.75	1.64	5.76043326793407	0.0358048866721065
pi+n	2.75	1.62	5.65584911264463	0.0370549955307311
pi+n	2.75	1.6	5.78655932426504	0.0391307881752936
pi+n	2.75	1.58	6.29704995407866	0.0407315651066272
pi+n	2.75	1.56	6.9974618556494	0.0420463088946714
pi+n	2.75	1.54	8.01462203328117	0.0439747687655376
pi+n	2.75	1.52	9.22272664086265	0.0468815041629802
pi+n	2.75	1.5	9.52151945845712	0.0476816088896481
pi+n	2.75	1.48	8.60374179386746	0.044988903098529
pi+n	2.75	1.46	7.33915053390755	0.0422415092587203
pi+n	2.75	1.44	6.67320273882157	0.042918049444652
pi+n	2.75	1.42	6.42971946338808	0.0442667345821759
pi+n	2.75	1.4	6.32961522325955	0.042488034312619
pi+n	2.75	1.38	6.40793906667021	0.040806672194672
pi+n	2.75	1.36	6.43166186070193	0.0410411081151342
pi+n	2.75	1.34	6.40356497944498	0.0380922642291649
pi+n	2.75	1.32	6.35542327463235	0.0341480881159056
pi+n	2.75	1.3	6.20803553734413	0.0351229209646019
pi+n	2.75	1.28	6.19337364933508	0.038318180620928
pi+n	2.75	1.26	6.31036740637092	0.043030034127831
pi+n	2.75	1.24	6.37464951675039	0.0482104365827206
pi+n	2.75	1.22	6.25838442884809	0.0563251852410209
pi+n	2.75	1.2	5.50097853623657	0.0629642506578817
pi+n	2.8	1.68	6.1857510915276	0.0365600969351398
pi+n	2.8	1.66	5.89871730605933	0.0360264636843672
pi+n	2.8	1.64	5.58812939120392	0.0350954464725448
pi+n	2.8	1.62	5.49432920399342	0.0363810631474267
pi+n	2.8	1.6	5.61283312579082	0.0381758399149113
pi+n	2.8	1.58	6.10768095339306	0.0394986037066289
pi+n	2.8	1.56	6.82021720281707	0.0409241621762734
pi+n	2.8	1.54	7.78768241196525	0.0427023723271096
pi+n	2.8	1.52	8.96082926354454	0.0456499949502309
pi+n	2.8	1.5	9.2743859057145	0.0464740057570393
pi+n	2.8	1.48	8.35274374999573	0.0435574479094342
pi+n	2.8	1.46	7.11735005340875	0.0409850544425051
pi+n	2.8	1.44	6.473508809817	0.0416635630992466
pi+n	2.8	1.42	6.23494013694347	0.0432618320025327
pi+n	2.8	1.4	6.12140630777364	0.041539874722683
pi+n	2.8	1.38	6.17727576109625	0.0393616598488234
pi+n	2.8	1.36	6.18180193032122	0.0387443483830758
pi+n	2.8	1.34	6.14515376477755	0.0358540724036488
pi+n	2.8	1.32	6.0986627785327	0.0329379106073342
pi+n	2.8	1.3	5.95485905109719	0.0340559427267324
pi+n	2.8	1.28	5.91770311496789	0.0365176969390649
pi+n	2.8	1.26	5.99573928722613	0.0408543540596215
pi+n	2.8	1.24	6.08868238507513	0.0478119399135449
pi+n	2.8	1.22	6.04677522111191	0.058048893924767
pi+n	2.8	1.2	5.30822045068282	0.0641111347760081
pi+n	2.85	1.68	5.99847082659822	0.0357853605337241
pi+n	2.85	1.66	5.71832213767512	0.0353801682746994
pi+n	2.85	1.64	5.41923954283968	0.0344013808805307
pi+n	2.85	1.62	5.33602407956592	0.0357220029444141
pi+n	2.85	1.6	5.44251966868884	0.0372404406294328
pi+n	2.85	1.58	5.92201858125305	0.0382897470261431
pi+n	2.85	1.56	6.64654998440443	0.0398244234446783
pi+n	2.85	1.54	7.56521182066823	0.0414549303241543
pi+n	2.85	1.52	8.7040772008537	0.0444430533724174
pi+n	2.85	1.5	9.0321882937388	0.0452906441817904
pi+n	2.85	1.48	8.10664262885114	0.0421534886338855
pi+n	2.85	1.46	6.89984878106325	0.0397530242736927
pi+n	2.85	1.44	6.27769482765423	0.0404335562131063
pi+n	2.85	1.42	6.04394160988605	0.042277611014859
pi+n	2.85	1.4	5.91718892535371	0.0406113439863705
pi+n	2.85	1.38	5.95098154038183	0.0379440888260486
pi+n	2.85	1.36	5.93663564773595	0.0364887954698733
pi+n	2.85	1.34	5.89158936995572	0.0336559869122057
pi+n	2.85	1.32	5.84673988664852	0.031750989646401
pi+n	2.85	1.3	5.70647196425131	0.0330101309773162
pi+n	2.85	1.28	5.6472167181133	0.0347508362288513
pi+n	2.85	1.26	5.68698318560601	0.0387192115499185
pi+n	2.85	1.24	5.8081645030765	0.0474254966371508
pi+n	2.85	1.22	5.83940867677732	0.0597503815740843
pi+n	2.85	1.2	5.11933921564662	0.0652461232517148
pi+n	2.9	1.68	5.81484119744891	0.0350268966626507
pi+n	2.9	1.66	5.54142015623753	0.0347479672566391
pi+n	2.9	1.64	5.25361246154188	0.0337220028777823
pi+n	2.9	1.62	5.1807916936193	0.0350771516106546
pi+n	2.9	1.6	5.27546880541905	0.0363237269900551
pi+n	2.9	1.58	5.73990028200006	0.0371039380565056
pi+n	2.9	1.56	6.47630332661077	0.0387461109652491
pi+n	2.9	1.54	7.34701518198466	0.0402313538331518
pi+n	2.9	1.52	8.45224639917341	0.043259608383176
pi+n	2.9	1.5	8.79471184963612	0.0441304689872617
pi+n	2.9	1.48	7.86522604516038	0.0407758340115693
pi+n	2.9	1.46	6.68646055063876	0.0385443609114483
pi+n	2.9	1.44	6.08559287673137	0.0392269691019229
pi+n	2.9	1.42	5.85656030551259	0.0413131740963963
pi+n	2.9	1.4	5.71679043831271	0.0397015900267404
pi+n	2.9	1.38	5.72886736834836	0.0365527716903104
pi+n	2.9	1.36	5.695959685052	0.0342726677384705
pi+n	2.9	1.34	5.64266137469329	0.0314962695309024
pi+n	2.9	1.32	5.5994439402942	0.0305863118713591
pi+n	2.9	1.3	5.46266495244006	0.0319845594391779
pi+n	2.9	1.28	5.38168695461255	0.0330161232032053
pi+n	2.9	1.26	5.38384017155202	0.0366228191326827
pi+n	2.9	1.24	5.53285413179875	0.0470505687646175
pi+n	2.9	1.22	5.63609526541836	0.0614306337294592
pi+n	2.9	1.2	4.93416044480766	0.0663697459369145
pi+n	2.95	1.68	5.6478006012215	0.0345365029156089
pi+n	2.95	1.66	5.38586093146168	0.034188676169976
pi+n	2.95	1.64	5.11044458220223	0.0332149076691907
pi+n	2.95	1.62	5.03418501434132	0.0344334074539191
pi+n	2.95	1.6	5.11945818978088	0.0356805266698275
pi+n	2.95	1.58	5.56321250915141	0.0363981859261988
pi+n	2.95	1.56	6.27597514842461	0.037820518938875
pi+n	2.95	1.54	7.10429138784904	0.0391016292180072
pi+n	2.95	1.52	8.16933800395208	0.0420983462412572
pi+n	2.95	1.5	8.53070535531934	0.0431362310349923
pi+n	2.95	1.48	7.64206084645348	0.0400450076993081
pi+n	2.95	1.46	6.48118840318045	0.0377287990659958
pi+n	2.95	1.44	5.88002167511967	0.0380928375253091
pi+n	2.95	1.42	5.65665962700908	0.040144145139521
pi+n	2.95	1.4	5.51652677211596	0.038487715177033
pi+n	2.95	1.38	5.51713204590865	0.0352470220769046
pi+n	2.95	1.36	5.48959118848249	0.0331559667772942
pi+n	2.95	1.34	5.43355601219808	0.0305343575127096
pi+n	2.95	1.32	5.38680024917071	0.0300909705448999
pi+n	2.95	1.3	5.25811287310408	0.0314300744353847
pi+n	2.95	1.28	5.17167961707046	0.0322833185483826
pi+n	2.95	1.26	5.17465490521156	0.0361374107601961
pi+n	2.95	1.24	5.32073323649139	0.0462664918418138
pi+n	2.95	1.22	5.41685764162238	0.0599381644111678
pi+n	2.95	1.2	4.73866123812402	0.0648391003073406
pi+n	3	1.68	5.48714907739026	0.034119765415387
pi+n	3	1.66	5.23769061629379	0.0336561119077527
pi+n	3	1.64	4.97476810575649	0.0327581055231071
pi+n	3	1.62	4.89171700557759	0.0337997569323285
pi+n	3	1.6	4.96828172126234	0.0351140102478216
pi+n	3	1.58	5.39024760240946	0.035820304606455
pi+n	3	1.56	6.07100568290258	0.0369453844709518
pi+n	3	1.54	6.85881314166298	0.0380103386308678
pi+n	3	1.52	7.88259670879697	0.0409585535681178
pi+n	3	1.5	8.26378721830882	0.042196772389073
pi+n	3	1.48	7.42640249747251	0.0394832782533071
pi+n	3	1.46	6.28066335319287	0.037021125418925
pi+n	3	1.44	5.67388577645644	0.0369918554930265
pi+n	3	1.42	5.45635027271263	0.0389411375122577
pi+n	3	1.4	5.31894515212926	0.0372159636389102
pi+n	3	1.38	5.31071737607445	0.0339794408448819
pi+n	3	1.36	5.29433476870036	0.0323228657898147
pi+n	3	1.34	5.23694667049541	0.0298781661828755
pi+n	3	1.32	5.18543821494772	0.0297669715661734
pi+n	3	1.3	5.06587810974465	0.030999321323969
pi+n	3	1.28	4.97803279832217	0.0318060169688896
pi+n	3	1.26	4.99122114919573	0.0360536880235324
pi+n	3	1.24	5.1269152294921	0.045395234918369
pi+n	3	1.22	5.19672475839682	0.0576935109046297
pi+n	3	1.2	4.54332648246969	0.0626839684396689
pi+n	3.05	1.68	5.32945517544187	0.03371262387388
pi+n	3.05	1.66	5.09225268840599	0.0331347954535532
